conv_id,utterance_idx,context,prompt,speaker_idx,utterance,selfeval,tags
hit:4225_conv:8450,2,sentimental,My keep my dads necklace close to me as much as possible.,60,It's a good way to yo keep you two together.,5|5|5_3|4|4,
hit:4225_conv:8450,3,sentimental,My keep my dads necklace close to me as much as possible.,9,Of course_comma_ and it means so much to me.,5|5|5_3|4|4,
hit:4225_conv:8450,4,sentimental,My keep my dads necklace close to me as much as possible.,60,Has he passed?,5|5|5_3|4|4,
hit:4233_conv:8467,1,disappointed,My sister stole the money from my wallet.  I am so mad at her!,322,My sister stole money from my wallet.,4|4|5_5|5|5,
hit:4233_conv:8467,2,disappointed,My sister stole the money from my wallet.  I am so mad at her!,7,That is terrible. What did you do about it?,4|4|5_5|5|5,
hit:4233_conv:8467,3,disappointed,My sister stole the money from my wallet.  I am so mad at her!,322,Nothing_comma_ I am so mad at her for doing that!,4|4|5_5|5|5,
hit:4233_conv:8467,4,disappointed,My sister stole the money from my wallet.  I am so mad at her!,7,Did you talk to her?,4|4|5_5|5|5,
hit:4253_conv:8507,1,disgusted,I went on a walk yesterday and stepped in some dog poop.,100,I went on a walk yesterday and stepped in some dog poop.,5|5|5_5|5|5,
hit:4253_conv:8507,2,disgusted,I went on a walk yesterday and stepped in some dog poop.,4,That isn't good. What did you do when you stepped in the poop?,5|5|5_5|5|5,
hit:4253_conv:8507,3,disgusted,I went on a walk yesterday and stepped in some dog poop.,100,I went right home and took a shower because I was wearing sandals.,5|5|5_5|5|5,
hit:4253_conv:8507,4,disgusted,I went on a walk yesterday and stepped in some dog poop.,4,Did you throw the sandals away or just clean them?,5|5|5_5|5|5,
hit:4258_conv:8516,1,nostalgic,I miss living in the Caribbean it was a very peaceful and tranquil lifestyle.,65,I miss living in the Caribbean.,4|5|5_5|5|5,
hit:4258_conv:8516,2,nostalgic,I miss living in the Caribbean it was a very peaceful and tranquil lifestyle.,4,Why would you ever move away from the Caribbean.,4|5|5_5|5|5,
hit:4258_conv:8516,3,nostalgic,I miss living in the Caribbean it was a very peaceful and tranquil lifestyle.,65,I wanted to further my education and the hurricane messed the place up.,4|5|5_5|5|5,
hit:4258_conv:8516,4,nostalgic,I miss living in the Caribbean it was a very peaceful and tranquil lifestyle.,4,Where did you move to after the hurricane?,4|5|5_5|5|5,
hit:4258_conv:8517,1,prepared,I am ready for my vacation to Las Vegas.,4,I am ready for my vacation to Las Vegas.,5|5|5_4|5|5,
hit:4258_conv:8517,2,prepared,I am ready for my vacation to Las Vegas.,65,Sounds great_comma_ i've never been but would love to.,5|5|5_4|5|5,
hit:4258_conv:8517,3,prepared,I am ready for my vacation to Las Vegas.,4,It is my favorite place to go for vacation.,5|5|5_4|5|5,
hit:4258_conv:8517,4,prepared,I am ready for my vacation to Las Vegas.,65,How many times you've been?,5|5|5_4|5|5,
hit:4267_conv:8534,1,anxious,I'm moving next week and i'm unsure about it.,9,I'm moving next week and i'm unsure about everything.,5|5|5_3|3|5,
hit:4267_conv:8534,2,anxious,I'm moving next week and i'm unsure about it.,60,Where to? What location?,5|5|5_3|3|5,
hit:4267_conv:8534,3,anxious,I'm moving next week and i'm unsure about it.,9,I'm moving to another country.,5|5|5_3|3|5,
hit:4267_conv:8534,4,anxious,I'm moving next week and i'm unsure about it.,60,Wow_comma_ you will be fine. Years ago I went to Japan to teach English and also got called to duty and spent time in Iraq and a few other places. Once you arrive it's never as bad as you will have it built in your head.,5|5|5_3|3|5,
hit:4270_conv:8541,1,sad,My tree died a few weeks ago.,9,My tree died a few weeks ago.,5|5|5_5|5|5,
hit:4270_conv:8541,2,sad,My tree died a few weeks ago.,243,That's too bad. Are you going to replace it?,5|5|5_5|5|5,
hit:4270_conv:8541,3,sad,My tree died a few weeks ago.,9,I can not afford to buy another tree right now.,5|5|5_5|5|5,
hit:4270_conv:8541,4,sad,My tree died a few weeks ago.,243,Maybe you will be able to replace it soon. What happened to it?,5|5|5_5|5|5,
hit:4277_conv:8555,1,surprised,I never new I was adopted!,9,I never new I was adopted!,5|5|5_4|4|4,
hit:4277_conv:8555,2,surprised,I never new I was adopted!,243,Did you just recently find out?,5|5|5_4|4|4,
hit:4277_conv:8555,3,surprised,I never new I was adopted!,9,I found out today_comma_ and it haunts me.,5|5|5_4|4|4,
hit:4277_conv:8555,4,surprised,I never new I was adopted!,243,Does it upset you? Just think_comma_ the family that raised you_comma_ actually pursued you and love you.,5|5|5_4|4|4,
hit:4278_conv:8556,1,furious,Can you believe my car broke down!,9,Can you even believe my car broke down?,5|5|5_5|5|5,
hit:4278_conv:8556,2,furious,Can you believe my car broke down!,7,Where that happened?,5|5|5_5|5|5,
hit:4278_conv:8556,3,furious,Can you believe my car broke down!,9,on the side of the road!,5|5|5_5|5|5,
hit:4278_conv:8556,4,furious,Can you believe my car broke down!,7,What did you call to get towed?,5|5|5_5|5|5,
hit:4288_conv:8576,1,proud,I was really pleased when my son came home exctied about being on the honor roll,267,I was really pleased when my son came home excited about being on the honor roll,5|5|5_5|5|5,
hit:4288_conv:8576,2,proud,I was really pleased when my son came home exctied about being on the honor roll,389,That's awesome!  I bet you're a proud parent! ,5|5|5_5|5|5,
hit:4288_conv:8576,3,proud,I was really pleased when my son came home exctied about being on the honor roll,267,I really am. ,5|5|5_5|5|5,
hit:4288_conv:8576,4,proud,I was really pleased when my son came home exctied about being on the honor roll,389,Is he getting any gifts because he's done so goo?!,5|5|5_5|5|5,
hit:4289_conv:8579,1,nostalgic,I remember when I used to take the train to work.  Those were some special times.,322,I remember when I used to take the train to work.,5|5|5_5|5|5,
hit:4289_conv:8579,2,nostalgic,I remember when I used to take the train to work.  Those were some special times.,509,Was it enjoyable?,5|5|5_5|5|5,
hit:4289_conv:8579,3,nostalgic,I remember when I used to take the train to work.  Those were some special times.,322,Yes_comma_ those were some special times.,5|5|5_5|5|5,
hit:4289_conv:8579,4,nostalgic,I remember when I used to take the train to work.  Those were some special times.,509,What did you do on the train?,5|5|5_5|5|5,
hit:4290_conv:8580,1,grateful,I am so thankful to come home to a nice clean home ,267, am so thankful to come home to a nice clean home,5|5|5_5|5|5,
hit:4290_conv:8580,2,grateful,I am so thankful to come home to a nice clean home ,4,Did you clean the house yourself or hire someone to do it?,5|5|5_5|5|5,
hit:4290_conv:8580,3,grateful,I am so thankful to come home to a nice clean home ,267,I cleaned it myself finally,5|5|5_5|5|5,
hit:4290_conv:8580,4,grateful,I am so thankful to come home to a nice clean home ,4,How long did it take you to clean your house?,5|5|5_5|5|5,
hit:4291_conv:8583,1,annoyed,I was on a flight and a kid kept kicking the back of my chair.  I was so irritated. ,322,I was on a flight and a kid kept kick the back of my chair.,4|4|5_5|5|5,
hit:4291_conv:8583,2,annoyed,I was on a flight and a kid kept kicking the back of my chair.  I was so irritated. ,4,Did you ask the kid or the kid's parents to stop kicking your chair?,4|4|5_5|5|5,
hit:4291_conv:8583,3,annoyed,I was on a flight and a kid kept kicking the back of my chair.  I was so irritated. ,322,Yes_comma_ I was so irritated.,4|4|5_5|5|5,
hit:4291_conv:8583,4,annoyed,I was on a flight and a kid kept kicking the back of my chair.  I was so irritated. ,4,How long was the flight you were on?,4|4|5_5|5|5,
hit:4295_conv:8591,1,embarrassed,I was walking in the grocery store and i fell and slipped in some spilled milk. ,226,I was walking in the grocery store and i fell and slipped in some spilled milk.,5|5|5_5|5|5,
hit:4295_conv:8591,2,embarrassed,I was walking in the grocery store and i fell and slipped in some spilled milk. ,294,That is terrible.  Did you get hurt badly?,5|5|5_5|5|5,
hit:4295_conv:8591,3,embarrassed,I was walking in the grocery store and i fell and slipped in some spilled milk. ,226,No not at all. I just got up and couldnt stop laughing at myself. I could feel the heat coming off of my face.,5|5|5_5|5|5,
hit:4295_conv:8591,4,embarrassed,I was walking in the grocery store and i fell and slipped in some spilled milk. ,294,Were there a lot of people around?,5|5|5_5|5|5,
hit:4297_conv:8594,1,excited,My friend sent me a package from Germany. i had no idea what was inside.,226,My friend sent me a package from Germany. i had no idea what was inside.,3|4|4_5|5|5,
hit:4297_conv:8594,2,excited,My friend sent me a package from Germany. i had no idea what was inside.,389,Uh oh!!  I hope it wasn't a prank lol,3|4|4_5|5|5,
hit:4297_conv:8594,3,excited,My friend sent me a package from Germany. i had no idea what was inside.,226,No not at all. It was full of different food items. I was so anxious opening it though. ,3|4|4_5|5|5,
hit:4297_conv:8594,4,excited,My friend sent me a package from Germany. i had no idea what was inside.,389,I bet.  I would be too!  Was the food good??,3|4|4_5|5|5,
hit:4298_conv:8597,1,terrified,We found a huge black snake in our backyard today! Gives me the chills just thinking about it. ,438,We found a huge black snake in our backyard today! Gives me the chills just thinking about it. ,5|5|5_5|5|5,
hit:4298_conv:8597,2,terrified,We found a huge black snake in our backyard today! Gives me the chills just thinking about it. ,220,Oh no! But I think black snakes are good? They eat nasty bugs and rodents!,5|5|5_5|5|5,
hit:4298_conv:8597,3,terrified,We found a huge black snake in our backyard today! Gives me the chills just thinking about it. ,438,Really?  Well_comma_ I will take a snake over bugs any day.  It was much bigger than ones I have seen in the past.  We're talking 10 feet long.  We got it into a bin and took it to a field.,5|5|5_5|5|5,
hit:4298_conv:8597,4,terrified,We found a huge black snake in our backyard today! Gives me the chills just thinking about it. ,220,Oh wow_comma_ that's a big snake!,5|5|5_5|5|5,
hit:4301_conv:8602,1,angry,Someone threw a bunch of trash in my yard.  That makes me so mad!,322,Someone threw a bunch of trash in my yard.,5|5|5_3|5|5,
hit:4301_conv:8602,2,angry,Someone threw a bunch of trash in my yard.  That makes me so mad!,296,Ugh! They do that here too! Are you in a bad city too?,5|5|5_3|5|5,
hit:4301_conv:8602,3,angry,Someone threw a bunch of trash in my yard.  That makes me so mad!,322,Yes_comma_ it makes me so mad!,5|5|5_3|5|5,
hit:4301_conv:8602,4,angry,Someone threw a bunch of trash in my yard.  That makes me so mad!,296,Did you find out who did it?,5|5|5_3|5|5,
hit:4303_conv:8606,1,apprehensive,I don't think I should get on my flight in the morning.,220,I don't think I should get on my flight in the morning.,5|5|5_4|5|5,
hit:4303_conv:8606,2,apprehensive,I don't think I should get on my flight in the morning.,273,That sounds really dramatic! What's the matter? What's making you so unsure about it?,5|5|5_4|5|5,
hit:4303_conv:8606,3,apprehensive,I don't think I should get on my flight in the morning.,220,I just have a bad feeling and I think it'd be best if I cancel it!,5|5|5_4|5|5,
hit:4303_conv:8606,4,apprehensive,I don't think I should get on my flight in the morning.,273,I can understand trying to abide by one's intuition... Are you going on your flight to somewhere where you have something important to do or someone to meet? Perhaps it may be unfair to them or that situation if you don't go through with it. If you want to do it_comma_ try your best to think of all the repercussions_comma_ and to weigh the pros and cons_comma_ and to not let your intuition cloud your judgment.,5|5|5_4|5|5,
hit:4304_conv:8608,1,joyful,I haven't had fries in over a year. Finally got some today.,1,I haven't had fries in over a year. Finally got some today.,5|5|5_4|4|5,
hit:4304_conv:8608,2,joyful,I haven't had fries in over a year. Finally got some today.,296,Oh! I hear you_comma_ I love them but I get sick when I eat them. Did you do okay?,5|5|5_4|4|5,
hit:4304_conv:8608,3,joyful,I haven't had fries in over a year. Finally got some today.,1,Yea_comma_ I do okay_comma_ but it does make me sleepy.,5|5|5_4|4|5,
